Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,
37,Rue de Joué,CHAMBRAY-LèS-TOURS,37172,1.83 €,,1.93 €,1.92 €,
37,13 à 17 rue du 501e régiment,Tours,37000,,,2.01 €,1.99 €,
37,2 rue de la LIODIERE,Joué-lès-Tours,37300,1.84 €,,1.94 €,1.92 €,
37,247 Boulevard Charles de Gaulle,SAINT-CYR-SUR-LOIRE,37540,1.85 €,,1.95 €,1.94 €,
37,ROUTE DE CHATEAU LAVALLIE,LA MEMBROLLE-SUR-CHOISILLE,37390,2.20 €,,,2.16 €,
37,44 B Rue Grégoire de Tours,Amboise,37400,,,2.23 €,2.21 €,
37,Rue Carnot,LANGEAIS,37130,,,1.93 €,1.90 €,
37,42 Rue des Hautes Marches,LA RICHE,37520,,,2.00 €,1.95 €,
37,Rue Frédéric Chopin,TOURS,37100,1.88 €,,1.97 €,1.95 €,
37,25 Rue de Tours,Bléré,37150,1.83 €,,1.93 €,1.95 €,
37,355 ROUTE DE CORMERY,SAINT-AVERTIN,37550,1.93 €,,2.02 €,1.94 €,
37,La Cloutiere    PERRUSSON,LOCHES,37600,1.86 €,,1.95 €,1.95 €,
37,ZA Du Bois Joly RD 82-9000,CORMERY,37320,2.00 €,,2.10 €,2.05 €,
37,ZA LES BUTTES,AVOINE,37420,1.95 €,0.87 €,2.06 €,2.04 €,
37,Avenue Léonard de Vinci,Amboise,37400,1.84 €,,1.93 €,1.92 €,
37,42 rue de la Gitonnière,Joué-lès-Tours,37300,1.88 €,1.95 €,2.01 €,1.94 €,
37,ZAC Les Fougerolles LA VILLE AUX DAMES,La Ville-aux-Dames,37700,1.84 €,0.68 €,1.95 €,1.92 €,
37,CHEMIN DU PONT DE LA FORGE ,SAVIGNé-SUR-LATHAN,37340,,,2.07 €,1.95 €,
37,300 Rue du Général Renault,Tours,37000,1.93 €,,2.02 €,1.99 €,
37,75 Avenue du Général de Gaulle,Château-la-Vallière,37330,1.92 €,,2.06 €,1.95 €,
37,CENTRE CIAL LA ROCADE,L'Île-Bouchard,37220,1.84 €,0.66 €,1.94 €,1.93 €,
38,Chemin des Lones,Vienne,38200,1.79 €,0.89 €,1.98 €,1.94 €,
38,centre cial St Bonnet,VILLEFONTAINE,38090,null,null,null,null,
38,5 Avenue Jean Perrot,Grenoble,38100,1.93 €,,2.03 €,2.00 €,
38,Rue du 19 mars 1962,SASSENAGE,38360,null,null,null,null,
38,AUTOROUTE A43 - AIRE LE LOMBARD,L'Isle-d'Abeau,38080,1.91 €,0.88 €,2.02 €,1.99 €,
38,Avenue de Savoie,SAINT-CLAIR-DE-LA-TOUR,38110,,,2.08 €,2.02 €,
38,84 rue Gambetta,Les Abrets en Dauphiné,38490,null,null,null,null,
38,88 Avenue Henri Barbusse,Bourgoin-Jallieu,38300,1.94 €,,2.05 €,2.00 €,
38,Rue des Aubépines,PONT-DE-CHéRUY,38230,,,2.06 €,2.00 €,
38,1 avenue Aristide Berges,Domene,38420,,,1.97 €,1.93 €,
38,1387 route Beaurepaire,SAINT-BARTHELEMY,38270,1.84 €,,2.05 €,1.99 €,
38,Rue de Belledonne,CROLLES,38920,1.93 €,,2.08 €,2.10 €,
38,32 AVENUE RHIN ET DANUBE,GRENOBLE,38000,1.95 €,,2.05 €,2.00 €,
38,AUTOROUTE A 41,Saint-Nazaire-les-Eymes,38330,1.90 €,,2.01 €,1.96 €,
38,45 Avenue des Sept Laux,MEYLAN,38240,1.94 €,,2.04 €,2.02 €,
38,45 AV ALSACE LORRAINE,Bourgoin-Jallieu,38300,1.82 €,,1.91 €,1.95 €,
38,AV DU 22 AOUT 1944,LA MURE,38350,null,null,null,null,
38,128 Avenue Jean Jaurès,Eybens,38320,1.82 €,0.88 €,1.93 €,1.90 €,
38, Avenue de Juin 1940,VOREPPE,38340,null,null,null,null,
38,4 Route de Condrieu,Saint-Clair-du-Rhône,38370,null,null,null,null,
38,8 Route de Grenoble,Moirans,38430,1.84 €,,1.96 €,1.91 €,
38,AUTOROUTE A48 - AIRE DE VOREPPE,VOREPPE,38340,1.91 €,0.88 €,2.02 €,1.99 €,
38,AV DU 8 MAI 1945,VOIRON,38500,1.85 €,,1.97 €,1.92 €,
38,Autouroute A43 Sens Chambéry - Lyon,ROMAGNIEU,38480,1.95 €,,2.06 €,2.02 €,
38,ROUTE DE MONTOUVRARD,ALLEVARD,38580,null,null,null,null,
38,Route des Avenieres,Veyrins-Thuellin,38630,1.84 €,,,1.94 €,
38,RN 91,Vizille,38220,,,1.91 €,1.96 €,
38,Z.I. de La Mure,Susville,38350,1.85 €,,1.96 €,2.00 €,
38,76 AVENUE GABRIEL PERI,Saint-Martin-d'Hères,38400,1.83 €,,1.93 €,1.94 €,
38,Boulevard Edgar Kofler,VOIRON,38500,1.89 €,,2.01 €,1.94 €,
38,7 Route de Lyon,Saint-Égrève,38120,1.84 €,0.90 €,1.95 €,1.91 €,
38,Avenue Frédéric Mistral,Chasse-sur-Rhône,38670,2.00 €,,2.10 €,1.99 €,
38,305 Rue du Grand-Champ,APPRIEU,38140,1.75 €,,1.86 €,1.88 €,
38,123 AVENUE DE LA GARE,VINAY,38470,1.95 €,,2.05 €,1.97 €,
38,ZA de la Gère,Vienne,38200,,,2.00 €,1.98 €,
38,CHEMIN DES NOYERS,Chapareillan,38530,1.84 €,0.85 €,1.92 €,1.96 €,
38,117 Rue de Stalingrad,Grenoble,38100,1.95 €,,2.07 €,2.05 €,
38,Rue Bellefontaine,LE PéAGE-DE-ROUSSILLON,38550,1.75 €,,1.87 €,1.91 €,
38,211 RUE VINCENT MARTIN,Moirans,38430,1.83 €,0.85 €,1.94 €,1.90 €,
38,1 Grand rue,Monestier-de-Clermont,38650,2.10 €,1.00 €,2.15 €,2.07 €,
38,Avenue de Verdun,LA TRONCHE,38700,1.79 €,0.86 €,1.91 €,1.89 €,
38,14 Avenue Esclangon,Gières,38610,1.97 €,,2.08 €,2.05 €,
38,96 COURS ST ANDRE,Pont-de-claix,38800,1.81 €,0.86 €,1.92 €,1.89 €,
38,102 Route de Grenoble,LE VERSOUD,38420,2.07 €,,2.18 €,2.16 €,
38,7 RUE DE L'INDUSTRIE,VOIRON,38500,1.86 €,,1.99 €,1.98 €,
38,25 Rue des Sayes,L'ISLE-D'ABEAU,38080,1.80 €,0.76 €,1.92 €,1.93 €,
38,AVENUE DE LA GARE,PONTCHARRA,38530,1.84 €,,1.92 €,1.96 €,
38,45 RUE EMILE ROMANET,VILLEFONTAINE,38090,1.80 €,,1.95 €,1.93 €,
38,Rue du Champ Sappey,Crêts-en-Belledonne,38830,1.95 €,1.00 €,,1.95 €,
38,69 BIS RUE DE LA REPUBLIQUE,LES ABRETS-EN-DAUPHINE,38490,1.80 €,0.80 €,,1.94 €,
38,Route départementale 523 Bois de Chalimbeaud,Froges,38190,,,2.05 €,1.99 €,
38,ROUTE DE BOURGOIN,SAINT-JEAN-DE-SOUDAIN,38110,1.78 €,0.88 €,1.86 €,1.93 €,
38,1070 Avenue des Alpes,MARCILLOLES,38260,,,,2.13 €,
38,RN7 LES PERRIERS,Salaise-sur-Sanne,38150,1.83 €,,1.94 €,1.91 €,
38,Zi la Thuery,Saint-Geoire-en-Valdaine,38620,,,,2.08 €,
38,151 GRANDE RUE,Montalieu-Vercieu,38390,,,1.93 €,1.99 €,
38,autoroute A7,Roussillon,38150,1.97 €,,2.09 €,2.04 €,
38,VOIE N° 24 VILLENEUVE ECHIROLLES,ÉCHIROLLES,38130,1.74 €,0.85 €,1.82 €,1.88 €,
38,Rue Joseph Grenouillet,PONT-ÉVêQUE,38780,1.90 €,,2.00 €,1.94 €,
38,2375 ROUTE DE GRENOBLE,Vinay,38470,1.97 €,,2.08 €,1.99 €,
38,497 Route de Châtenay,Viriville,38980,,,2.18 €,2.15 €,
38,174 ROUTE DES ECHARRIERES,SAINT-JEAN-DE-BOURNAY,38440,1.84 €,0.78 €,,2.00 €,
38,Z.A DES BLANCHISSERIES,VOIRON,38500,,,2.09 €,1.98 €,
38,Rue du Pré Ruffier,Saint-Martin-d'Hères,38400,1.86 €,,1.98 €,1.94 €,
38,2 RUE DU COLONEL ARNAUD BELTRAME,Vienne,38200,,,1.97 €,1.97 €,
38,AVENUE 22 AOUT 1945,La Mure,38350,,,2.02 €,2.00 €,
38,ROCADE SUD,EYBENS,38320,1.93 €,0.87 €,2.04 €,2.01 €,
38,2 chemin de grange neuve,diemoz,38790,2.00 €,,2.11 €,1.99 €,
38,RN 91,Le Bourg-d'Oisans,38520,1.91 €,,2.02 €,2.00 €,
38,23 Rue Pasteur,La Tour-du-Pin,38110,1.89 €,0.84 €,2.00 €,1.99 €,
38,190 CHEMIN DE CHAMP BERNARD,AUTRANS,38880,,,,2.23 €,
38,1 BD MARECHAL FOCH,GRENOBLE,38100,1.93 €,0.87 €,2.04 €,2.02 €,
38,51 route Nationale,Saint-Jean-de-Bournay,38440,1.78 €,,1.87 €,1.92 €,
38,AIRE DE L'ILE ROSE A48,Voreppe,38340,2.05 €,,2.17 €,2.13 €,
38,Rue des Muguets,SAINT-QUENTIN-FALLAVIER,38070,,,2.02 €,1.95 €,
38,AUTOROUTE A 48 GARE DE PEAGE,Le Grand-Lemps,38690,,,2.19 €,,
38,130 RN 75,Charancieu,38490,1.98 €,,2.11 €,2.09 €,
38,LIEU DIT LE ROMPAY RD523,Le Cheylas,38570,,,1.92 €,1.96 €,
38,LE PRE DES ROCHES,Le Bourg-d'Oisans,38520,1.83 €,,2.04 €,2.00 €,
38,Zone des Geymonds,VILLARD-DE-LANS,38250,1.76 €,,1.89 €,1.91 €,
38,CHEMIN DE L'AVENIR,PONT DE BEAUVOISIN,38480,1.97 €,,2.11 €,1.94 €,
38,ZI DE L'ISLON,CHASSE SUR RHONE,38670,,,,2.17 €,
38,415 Route du Concordat,Saint-Just-Chaleyssin,38540,,,1.95 €,1.97 €,
38,ZI LES CONDAMINES,Bresson,38320,1.74 €,,1.82 €,1.88 €,
38,230 Route de Chartreuse,Vézeronce-Curtin,38510,1.84 €,,2.07 €,1.98 €,
38,Route de Montouvrard,ALLEVARD,38580,1.95 €,,2.06 €,1.99 €,
38,LE GRAND COMBEAU,COLOMBE,38690,1.75 €,,1.86 €,1.88 €,
38,170 Avenue d'Auenwald,Beaurepaire,38270,,,2.04 €,1.98 €,
38,129 avenue Simone Veil - avenue du 11 novembre,Voreppe,38340,1.83 €,0.80 €,,1.93 €,
38,347 Avenue de la Libération,La Verpillière,38290,1.90 €,0.87 €,2.01 €,1.98 €,
38,RN75 84 RUE GAMBETTA,LES ABRETS EN DAUPHINE,38490,2.06 €,,2.15 €,2.16 €,
38,Chemin des Évêquaux,Biviers,38330,1.86 €,,2.00 €,1.92 €,
38,2 AVENUE DE ROMANS,Saint-Marcellin,38160,,,2.15 €,2.02 €,
38,112 Rue de la Liberté,Seyssins,38180,1.75 €,0.85 €,1.86 €,1.89 €,
38,ZAC DU CHAMP ST ANGE,Varces-Allières-et-Risset,38760,1.90 €,,2.00 €,1.95 €,
38,8 rue Carnot,MOIRANS,38430,1.94 €,,2.02 €,1.99 €,
38,83 route de bourbre,Satolas-et-Bonce,38290,,,2.06 €,2.02 €,
38,3 AV DU MARECHAL RANDON,Grenoble,38000,2.00 €,,2.12 €,2.07 €,
38,151 Grande Rue,MONTALIEU-VERCIEU,38390,,,2.02 €,1.96 €,
38,RN90,Le Touvet,38660,1.95 €,0.99 €,,2.02 €,
38,Route de Valence,VEUREY-VOROIZE,38113,,,2.20 €,2.12 €,
38,RN 90,BARRAUX,38530,1.85 €,0.85 €,1.91 €,1.95 €,
38,3390 Route de Belley,Aoste,38490,1.89 €,,2.00 €,1.98 €,
38,ZI LES MARAIS RN 85,La Mure,38350,1.77 €,0.85 €,1.86 €,1.85 €,
38,36 avenue Aristide Briand,LA CôTE-SAINT-ANDRé,38260,1.79 €,,1.90 €,1.92 €,
38,Avenue Henri Barbusse,BOURGOIN-JALLIEU,38300,1.80 €,0.76 €,1.93 €,1.93 €,
38,2 ROUTE DE LYON,Bourgoin-Jallieu,38300,1.94 €,0.85 €,2.04 €,2.00 €,
38,4 chemin de l etang girard RD 538,Revel-Tourdan,38270,1.99 €,0.93 €,2.04 €,1.98 €,
38,23-27 BRD JOSEPH VALLIER,GRENOBLE,38100,1.95 €,,2.07 €,2.04 €,
38,2 CHEMIN DE LA PIERRE ZONE COMMERCIALE,SAINT-ÉTIENNE-DE-SAINT-GEOIRS,38590,,0.96 €,2.00 €,1.92 €,
38,95 rue champollion,VIF,38450,1.94 €,0.99 €,,1.99 €,
38,Chemin du Monteuil,Saint-Jean-de-Moirans,38430,,,2.10 €,2.02 €,
38,520  Avenue des Frères Joseph et Marcel Guiguet,Corbelin,38630,,,,1.94 €,
38,AVENUE MAURICE THOREZ,VIZILLE,38220,1.88 €,0.87 €,1.99 €,1.99 €,
38,37 AV.ALSACE LORRAINE,BOURGOIN JALLIEU,38300,1.94 €,0.87 €,2.05 €,2.01 €,
38,165 RN7,SALAISE-SUR-SANNE,38150,1.75 €,,1.87 €,1.91 €,
38,40 Avenue Jean Jaurès,EYBENS,38320,1.93 €,,2.00 €,2.00 €,
38,16 BOULEVARD DES ALPES,VIENNE,38200,1.84 €,0.90 €,1.94 €,1.91 €,
38,5 AVENUE DOCTEUR VALOIS,VOIRON,38500,1.84 €,0.90 €,1.96 €,1.91 €,
38,28  Avenue de la Gare,Saint-Laurent-du-Pont,38380,1.98 €,1.00 €,2.10 €,2.03 €,
38,le grand chemin,Reventin-Vaugris,38121,,,,2.11 €,
38,Le Bizolle,Saint-Siméon-de-Bressieux,38870,1.80 €,,1.90 €,1.92 €,
38,38 Rue Général Rambeaud,Voiron,38500,,,2.02 €,1.95 €,
38,3 Passage Ricou,La Tronche,38700,1.85 €,0.87 €,1.93 €,1.92 €,
38,RUE DES DIAMANTS,Villette-d'Anthon,38280,1.89 €,0.85 €,,1.97 €,
38,8 place Grande Moucherolle,Échirolles,38130,1.74 €,,1.86 €,1.91 €,
38,RN 75 CRUE DE MOIRANS,VOREPPE,38340,1.84 €,0.90 €,1.96 €,1.91 €,
38,Aire de Saint Nazaire les Eymes,Saint-Nazaire-les-Eymes,38330,1.96 €,,2.04 €,2.02 €,
38,1159 AVENUE DE JUIN 1940,VOREPPE,38340,1.84 €,0.90 €,1.96 €,1.91 €,
38,115 AVENUE DE LA REPUBLIQUE,SEYSSINET,38170,1.81 €,,1.92 €,1.89 €,
38,ZA le Plan  180 Rue du 8 Mai 1945,Renage,38140,,,2.00 €,1.94 €,
38,155 rue de la bascule,st savin,38300,,,,2.06 €,
38,293  avenue Victor Hugo,Saint-Laurent-du-Pont,38380,1.90 €,,2.02 €,1.95 €,
38,31 AVENUE DE ROMANS,SASSENAGE,38360,1.81 €,,1.94 €,1.91 €,
38,Route de St Laurent du Pont,Entre-deux-Guiers,38380,1.90 €,,2.02 €,1.95 €,
38,Route de Satolas,Villemoirieu,38460,1.89 €,1.09 €,2.01 €,1.97 €,
38,route de Lyon,CREMIEU,38460,,,2.10 €,2.00 €,
38,315 rue Ambroise Croizat,Vizille,38220,1.76 €,,1.91 €,1.90 €,
38,69 rue de la république,LES ABRETS,38490,1.98 €,0.90 €,,2.09 €,
38,RD 1091,Le Freney-d'Oisans,38142,,,2.08 €,2.06 €,
38,531 AVENUE DU GENERAL DE GAULLE,Villard-de-Lans,38250,,,2.01 €,1.99 €,
38,Route de Condrieu,Saint-Clair-du-Rhône,38370,1.96 €,0.93 €,,1.96 €,
38,zac les brosses,HEYRIEUX,38540,1.80 €,0.85 €,,1.90 €,
38,19 avenue Berthelot,Vienne,38200,,,2.14 €,2.10 €,
38,55 Entrée Est - Zac des Berger,ALPE D'HUEZ,38750,,,2.20 €,2.23 €,
38,3725 route du péage,OYTIER ST OBLAS,38780,1.90 €,,2.00 €,1.98 €,
38,Route Nationale 7,Auberives sur Vareze,38550,1.86 €,,1.95 €,1.94 €,
38,RUE DOCTEUR SENEBIER,MENS,38710,,,,2.12 €,
38,130 VOIE DES CONTAMINES,Saint-Chef,38890,,,2.14 €,2.11 €,
38,RD 1075 - 964 Route de Sisteron,CLELLES en TRIEVES,38930,2.13 €,1.00 €,2.19 €,2.13 €,
38,RN 85,La Frette,38260,1.91 €,,2.02 €,1.99 €,
38,Route de Saint-Quentin S/ Isère,Tullins,38210,,,2.06 €,2.01 €,
38,420 route de Belley,Aoste,38490,1.83 €,,2.02 €,1.94 €,
38,25 Rue Pontcottier,Bourgoin-Jallieu,38300,2.00 €,0.97 €,2.10 €,2.00 €,
38,26 avenue du Docteur Tagnard,La Mure,38350,1.80 €,,1.92 €,1.95 €,
38,Route de Saint-Quentin,TULLINS,38210,2.12 €,,2.18 €,2.12 €,
38,Route Napoleon,Corps,38970,,,,2.21 €,
38,431 AVENUE AMBROISE-CROIZAT,Crolles,38920,1.88 €,,1.99 €,2.05 €,
38,8 Avenue de la Muzelle,Les Deux-Alpes,38860,,,2.17 €,2.08 €,
38,80 CHEMIN DE MAUPAS,Villette-de-Vienne,38200,,,1.91 €,1.99 €,
38,Rue de Picardie / Boulevard de la Noirée,La Verpillière,38290,1.80 €,0.87 €,1.95 €,1.93 €,
38,28  route de Grenoble,SAINT-SAUVEUR,38160,1.88 €,,2.03 €,1.93 €,
38,Lieu-dit 'La Tuilerie' - Avenue du Grésivaudan  D523,TENCIN,38570,1.99 €,,2.12 €,1.99 €,
38,810 Rue Principale,CHARAVINES,38850,,,,2.19 €,
38,3 avenue du rivet,Bourgoin-Jallieu,38300,,,2.00 €,1.99 €,
38,ROUTE NATIONALE 90,Le Touvet,38660,1.91 €,0.87 €,2.02 €,1.98 €,
38,74 ROUTE DE JALERIEU,LES AVENIERES VEYRINS THUELLIN,38630,,,,2.00 €,
38,126 chemin de Rosiere (anciennement La Plaine),RUY-MONTCEAU,38300,,,1.99 €,1.97 €,
38,A43 AIRE DE L'ISLE-D'ABEAU SUD,L'Isle-d'Abeau,38080,1.96 €,1.10 €,2.04 €,2.02 €,
38,62 AVENUE DE LA VERPILLIERE,Villefontaine,38090,,,2.05 €,2.01 €,
38,ROUTE DES PERVES,Charvieu-Chavagneux,38230,1.86 €,0.76 €,1.93 €,1.95 €,
38,Rue des Ardennes,Tignieu-Jameyzieu,38230,1.86 €,0.76 €,1.93 €,1.95 €,
38,Avenue de la Contamine,TULLINS,38210,1.90 €,,,1.94 €,
38,178 Route de Lyon,Domarin,38300,1.81 €,,,1.94 €,
38,Le rivet,BOURGOIN,38300,,,2.00 €,1.99 €,
38,1 Rue des Abattoirs,SAINT-ÉGRèVE,38120,1.81 €,,1.94 €,1.91 €,
38,120 BD PAUL LANGEVIN,Fontaine,38600,1.88 €,,2.02 €,1.96 €,
38,151 RUE DE LA CHARTREUSE,RIVES,38140,1.80 €,,1.96 €,1.94 €,
38,Lieu-dit Le Lanthey Passins,Passins,38510,1.78 €,0.85 €,,1.90 €,
38,2935 chemin de la voie ferrée,La Côte-Saint-André,38260,1.92 €,,2.03 €,2.01 €,
38,RN 7,Chanas,38150,2.00 €,0.95 €,,1.98 €,
38,510 Route de Grenoble,LA FRETTE,38260,1.87 €,,1.98 €,1.97 €,
38,48 Route de Crémieu,Tignieu-Jameyzieu,38230,1.93 €,,2.04 €,2.01 €,
38,601 ROUTE NATIONALE 7,Salaise-sur-Sanne,38150,1.83 €,0.89 €,1.94 €,1.91 €,
38,Avenue de la Ridelet,CLAIX,38640,,,1.91 €,1.91 €,
38,AUTOROUTE A 43 ROMAGNIEU,Le Pont-de-Beauvoisin,38480,1.96 €,1.10 €,2.04 €,2.02 €,
38,Rue Salpêtrière,LA CôTE-SAINT-ANDRé,38260,1.92 €,,2.04 €,2.00 €,
38,ZI LES GAMEUX,Chatte,38160,1.88 €,,2.03 €,1.93 €,
38,ZA Le Parc du Soleil - Route Nationale 7,CHANAS,38150,1.76 €,,,1.90 €,
38,400 av de juin 1940,VOREPPE,38340,1.83 €,,1.94 €,1.91 €,
38,14 Cours de Verdun,Vienne,38200,1.93 €,,2.04 €,2.01 €,
39,RUE JEAN MOULIN,SELLIèRES,39230,,,2.07 €,2.00 €,
39,16 Route de Lyon,Saint-Claude,39200,1.85 €,0.86 €,1.98 €,1.93 €,
39,8 route Nationale 73,Ranchot,39700,,,2.04 €,2.01 €,
39,10 GRANDE RUE,VOITEUR,39210,2.11 €,,2.18 €,2.09 €,
39,Lieu-dit Champs Bouvier,Beaufort,39190,,,2.13 €,2.13 €,
39,14 Avenue du Maréchal Juin,Dole,39100,1.86 €,,1.98 €,1.92 €,
39,BOULEVARD DE L EUROPE,Lons-le-Saunier,39000,1.92 €,0.88 €,1.98 €,1.93 €,
39,AIRE DU JURA,Arlay,39140,2.08 €,,2.20 €,2.15 €,
39,1405 ROUTE BLANCHE,LES ROUSSES,39220,,0.81 €,,2.06 €,
39,Route de Dole,Toulouse-le-Château,39230,,,2.18 €,2.07 €,
39,14 Rue Carnot,SAINT-CLAUDE,39200,,,2.19 €,2.08 €,
39,Quartier Bel Air,MOUCHARD,39330,1.87 €,,,1.94 €,
39,RN 73,ROCHEFORT SUR NENON,39700,1.86 €,0.88 €,1.98 €,1.92 €,
39,Rue de la Gare,Fraisans,39700,1.95 €,,,1.98 €,
39,ROUTE NATIONALE 73,ROCHEFORT SUR NENON,39700,1.86 €,,1.98 €,1.92 €,
39,AUTOROUTE A36 AIRE DE DOLE ROMANGE,Orchamps,39700,2.14 €,,2.26 €,2.16 €,
39,Rue des Salines,LONS-LE-SAUNIER,39000,2.04 €,,2.13 €,2.01 €,
39,316 Route de Conliège,Perrigny,39570,1.95 €,,2.06 €,2.02 €,
39,Place du 1er mai,DAMPARIS,39500,,,2.10 €,1.98 €,
39,1961 Rue de Franche-Comté,BOIS-D'AMONT,39220,2.11 €,,2.16 €,2.05 €,
39,19A Rue de Lons,Saint-Aubin,39410,1.94 €,,,1.97 €,
39,Route de Voiteur,DOMBLANS,39210,null,null,null,null,
39,Avenue de Franche Comté,Moirans-en-Montagne,39260,1.98 €,,,1.99 €,
39,Route de Longwy,ASNANS-BEAUVOISIN,39120,1.86 €,,1.97 €,1.93 €,
39,AVENUE LEON JOUHAUX,Dole,39100,1.94 €,0.96 €,,1.94 €,
39,AUTOROUTE A36 AIRE DE DOLE AUDELANGE,Audelange,39700,2.12 €,0.97 €,2.24 €,2.16 €,
39,10 Rue de l'Europe,Morbier,39400,,,1.98 €,1.95 €,
39,1 Avenue Jean Jaurès,Champagnole,39300,1.79 €,0.85 €,1.90 €,1.94 €,
39,20 Rue de Paris,Saint-Laurent-en-Grandvaux,39150,,0.90 €,,2.13 €,
39,ZI LES PRES SITOZ D467,SALINS-LES-BAINS,39110,1.86 €,,2.02 €,1.98 €,
39,1 CHEMIN DE ROUGEMONT,FOUCHERANS,39100,1.90 €,,,1.92 €,
39,ROUTE NATIONALE 83,BEAUFORT,39190,1.94 €,0.85 €,2.05 €,2.02 €,
39,39 Rue Clemenceau,Champagnole,39300,1.80 €,,,1.96 €,
39,13 AVENUE ARISTIDE BRIAND,Salins-les-Bains,39110,1.87 €,0.88 €,2.01 €,1.94 €,
39,RN83,POLIGNY,39800,1.86 €,,,1.93 €,
39,15 route Prémanon,La Doye,39220,,0.88 €,1.91 €,1.97 €,
39,36 Route Nationale,Parcey,39100,,,,2.02 €,
39,Avenue Edouard Herriot,Champagnole,39300,1.84 €,,,1.94 €,
39,240 RUE DU VILLAGE,Champagnole,39300,1.97 €,,1.99 €,1.96 €,
39,Rue d'Amont,BLETTERANS,39140,1.91 €,,2.02 €,1.99 €,
39,ROUTE NATIONALE 73,DAMPARIS,39500,,,,2.17 €,
39,77 Rue de la République,MOREZ,39400,,,1.99 €,1.99 €,
39,32 Avenue Camille Prost,LONS-LE-SAUNIER,39000,,,2.17 €,2.05 €,
39,Rue de Dole,TAVAUX,39500,2.05 €,1.40 €,2.10 €,1.99 €,
39,15 rue de la bresse,CHAUMERGY,39230,,,2.06 €,2.00 €,
39,13 Route de Lons-le-Saunier,CLAIRVAUX-LES-LACS,39130,,,,2.21 €,
39,RN 73,Tavaux,39500,1.91 €,,2.02 €,1.99 €,
39,9 Rue Léon Bel,Dole,39100,1.80 €,0.85 €,,1.90 €,
39,Route de Besançon,Arbois,39600,2.13 €,0.96 €,2.17 €,2.10 €,
39,7 rn 73,Choisey,39100,1.90 €,,2.06 €,1.98 €,
39,1140 route blanche,Les Rousses,39220,,,1.97 €,2.01 €,
39,8 Route de Salins,MONT-SOUS-VAUDREY,39380,,,2.20 €,2.10 €,
39,65 Avenue du Général Eisenhower,DOLE,39100,1.82 €,,,1.93 €,
39,Rue Nicolas Appert,POLIGNY,39800,1.92 €,,,1.93 €,
39,Espace Chantrans,Montmorot,39570,,0.94 €,2.00 €,1.97 €,
39,3 rue des Isles,FONCINE LE HAUT,39460,1.94 €,0.93 €,2.10 €,1.99 €,
39,Rue de l'Industrie,ORGELET,39270,2.01 €,,2.10 €,1.99 €,
39,1560 RUE DES TROIS LACS,Doucier,39130,1.90 €,,,2.00 €,
39,Boulevard des frères Lumière,Dole,39100,,0.90 €,,2.07 €,
39,RN 83 MONTCHAUVROT,MANTRY,39230,,0.90 €,2.18 €,2.07 €,
39,ROUTE DU GENIE,LES ROUSSES,39220,1.92 €,0.88 €,1.98 €,1.98 €,
39,6 Rue du Jura,SAINT-LUPICIN,39170,,,,2.03 €,
39,Rue du Général Bethouart,DOLE,39100,1.80 €,,1.98 €,1.90 €,
39,2 RUE DU PARTERRE,Clairvaux-les-Lacs,39130,,,2.07 €,2.02 €,
39,2 avenue de Franche-Comté,SAINT-AMOUR,39160,2.00 €,,2.08 €,1.96 €,
39,Route de Champagnole,PERRIGNY,39570,1.97 €,,,1.97 €,
39,23B AVENUE MAILLOT,MONTMOROT,39570,,0.85 €,,1.94 €,
39,RUE DU CRET DU BIEF,Lavans-lès-Saint-Claude,39170,,,2.20 €,2.13 €,
39,2 PLACE DU COLONEL VARROZ,Orgelet,39270,,0.91 €,,2.05 €,
39,4 Rue de Magnin,ARINTHOD,39240,2.02 €,,2.11 €,2.00 €,
39,Rue de la Bolée,BANS,39380,1.97 €,,2.00 €,1.99 €,
39,4 Faubourg d'Aval,Bletterans,39140,,,1.98 €,1.93 €,
39,14 rue Lacuzon,Saint-Laurent-en-Grandvaux,39150,1.90 €,,1.99 €,1.95 €,
39,38 Route de Lyon,Saint-Claude,39200,1.84 €,,,1.92 €,
39,2 Grande Rue,CLAIRVAUX-LES-LACS,39130,1.94 €,,2.05 €,2.02 €,
39,ROUTE DE DOLE,Arbois,39600,1.99 €,0.94 €,1.99 €,1.98 €,
80,Avenue du 8 Mai 1945,MONTDIDIER,80500,1.83 €,,1.91 €,1.92 €,
80,RUE DU 8 MAI,Longpré-les-Corps-Saints,80510,2.00 €,,2.02 €,2.00 €,
80,495 ROUTE D ABBEVILLE,AMIENS,80000,1.84 €,0.85 €,1.94 €,1.93 €,
80,AUTOROUTE A 28,Le Translay,80140,2.14 €,,2.24 €,2.15 €,
80,BOULEVARD DE ROUBAIX,Amiens,80080,1.89 €,0.85 €,2.05 €,1.96 €,
80,160 Chaussée Jules Ferry,Amiens,80090,1.89 €,,2.07 €,1.96 €,
80,28 Place du Maréchal Foch,Amiens,80000,1.95 €,,2.12 €,1.96 €,
80,213 Boulevard de la République,Abbeville,80100,1.86 €,,2.05 €,1.93 €,
80, Rue Thuillier Delambre,RIVERY,80136,,,2.04 €,2.05 €,
80,AUTOROUTE A 28,LE TRANSLAY,80140,2.17 €,,2.27 €,2.15 €,
80,Avenue des Australiens,Péronne,80200,null,null,null,null,
80,rue charles de gaulle,Gamaches,80220,,,2.00 €,1.95 €,
